TEAM ID,TIME STAMPING,PACKET COUNT,ALTITUDE,PRESSURE,TEMP,VOLTAGE,GNSS TIME,GNSS LATITUDE,GNSS LONGITUDE,GNSS ALTITUDE,GNSS SATS,ACCELEROMETER DATA,GYRO SPIN RATE,FLIGHT SOFTWARE STATE,ANY OPTIONAL DATA
2026 IN-SPACe-PVC,54.6011,209,73.8985,101325,25,7.4,0,0,0,73.9206,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,54.8611,210,72.945,101325,25,7.4,0,0,0,73.0071,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,55.1211,211,72.0652,101325,25,7.4,0,0,0,72.1433,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,55.3811,212,71.0933,101325,25,7.4,0,0,0,71.148,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,55.6411,213,70.2833,101325,25,7.4,0,0,0,70.3252,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,55.9011,214,69.3121,101325,25,7.4,0,0,0,69.4549,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,56.1611,215,68.3775,101325,25,7.4,0,0,0,68.4024,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,56.4211,216,67.4851,101325,25,7.4,0,0,0,67.5251,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,56.6811,217,66.535,101325,25,7.4,0,0,0,66.6644,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,56.9411,218,65.6772,101325,25,7.4,0,0,0,65.7586,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,57.2011,219,64.7124,101325,25,7.4,0,0,0,64.8237,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,57.4611,220,63.8688,101325,25,7.4,0,0,0,63.8666,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,57.7211,221,62.9787,101325,25,7.4,0,0,0,62.9976,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,57.9811,222,62.0669,101325,25,7.4,0,0,0,62.1425,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,58.2411,223,61.177,101325,25,7.4,0,0,0,61.2031,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,58.5011,224,60.2977,101325,25,7.4,0,0,0,60.3171,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,58.7612,225,59.3595,101325,25,7.4,0,0,0,59.439,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,59.0212,226,58.4106,101325,25,7.4,0,0,0,58.4718,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,59.2812,227,57.4482,101325,25,7.4,0,0,0,57.5609,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,59.5412,228,56.4987,101325,25,7.4,0,0,0,56.5812,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,59.8012,229,55.7187,101325,25,7.4,0,0,0,55.7446,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,60.0612,230,54.7342,101325,25,7.4,0,0,0,54.8476,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,60.3212,231,53.8545,101325,25,7.4,0,0,0,53.9115,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,60.5812,232,52.8616,101325,25,7.4,0,0,0,52.9194,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,60.8412,233,52.0924,101325,25,7.4,0,0,0,52.1292,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,61.1012,234,51.1577,101325,25,7.4,0,0,0,51.1799,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,61.3612,235,50.2356,101325,25,7.4,0,0,0,50.3458,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,61.6212,236,49.2768,101325,25,7.4,0,0,0,49.3669,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,61.8812,237,48.3942,101325,25,7.4,0,0,0,48.476,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,62.1412,238,47.4168,101325,25,7.4,0,0,0,47.5327,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,62.4012,239,46.6258,101325,25,7.4,0,0,0,46.7337,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,62.6612,240,45.6416,101325,25,7.4,0,0,0,45.7415,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,62.9212,241,44.7012,101325,25,7.4,0,0,0,44.8227,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,63.1813,242,43.8783,101325,25,7.4,0,0,0,43.9056,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,63.4413,243,43.002,101325,25,7.4,0,0,0,43.0304,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,63.7013,244,42.0098,101325,25,7.4,0,0,0,42.0765,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,63.9613,245,41.0846,101325,25,7.4,0,0,0,41.1605,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,64.2212,246,40.2788,101325,25,7.4,0,0,0,40.3125,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,64.4812,247,39.3037,101325,25,7.4,0,0,0,39.3653,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,64.7411,248,38.3534,101325,25,7.4,0,0,0,38.4559,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,65.0011,249,37.4654,101325,25,7.4,0,0,0,37.4755,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,65.2611,250,36.5298,101325,25,7.4,0,0,0,36.6183,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,65.521,251,35.6032,101325,25,7.4,0,0,0,35.7292,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,65.781,252,34.7147,101325,25,7.4,0,0,0,34.781,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,66.0409,253,33.8595,101325,25,7.4,0,0,0,33.9185,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,66.3009,254,32.9629,101325,25,7.4,0,0,0,33.0267,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,66.5608,255,32.0732,101325,25,7.4,0,0,0,32.0886,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,66.8208,256,31.1564,101325,25,7.4,0,0,0,31.2192,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,67.0808,257,30.1919,101325,25,7.4,0,0,0,30.2297,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,67.3407,258,29.3303,101325,25,7.4,0,0,0,29.3433,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,67.6007,259,28.3316,101325,25,7.4,0,0,0,28.412,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,67.8606,260,27.4864,101325,25,7.4,0,0,0,27.5353,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,68.1206,261,26.5406,101325,25,7.4,0,0,0,26.6726,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,68.3805,262,25.5665,101325,25,7.4,0,0,0,25.6668,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,68.6405,263,24.7777,101325,25,7.4,0,0,0,24.8847,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,68.9005,264,23.8101,101325,25,7.4,0,0,0,23.8922,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,69.1604,265,22.9256,101325,25,7.4,0,0,0,22.94,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,69.4204,266,22.0278,101325,25,7.4,0,0,0,22.1128,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,69.6803,267,21.1742,101325,25,7.4,0,0,0,21.2087,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,69.9403,268,20.085,101325,25,7.4,0,0,0,20.1506,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,70.2002,269,19.2671,101325,25,7.4,0,0,0,19.4075,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,70.4602,270,18.3124,101325,25,7.4,0,0,0,18.3851,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,70.7201,271,17.3981,101325,25,7.4,0,0,0,17.5109,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,70.9801,272,16.4963,101325,25,7.4,0,0,0,16.6005,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,71.2401,273,15.6252,101325,25,7.4,0,0,0,15.6768,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,71.5,274,14.6619,101325,25,7.4,0,0,0,14.7444,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,71.76,275,13.879,101325,25,7.4,0,0,0,13.9348,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,72.0199,276,12.8833,101325,25,7.4,0,0,0,12.9533,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,72.2799,277,11.99,101325,25,7.4,0,0,0,12.0869,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,72.5398,278,11.1149,101325,25,7.4,0,0,0,11.1701,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,72.7998,279,10.1607,101325,25,7.4,0,0,0,10.2593,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,73.0598,280,9.22,101325,25,7.4,0,0,0,9.30556,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,73.3197,281,8.40635,101325,25,7.4,0,0,0,8.41518,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,73.5797,282,7.5237,101325,25,7.4,0,0,0,7.55257,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,73.8396,283,6.54277,101325,25,7.4,0,0,0,6.62101,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,74.0996,284,5.69045,101325,25,7.4,0,0,0,5.74475,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,74.3595,285,4.74131,101325,25,7.4,0,0,0,4.76757,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,74.6195,286,3.85377,101325,25,7.4,0,0,0,3.94776,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,74.8794,287,2.88861,101325,25,7.4,0,0,0,2.9954,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,75.1394,288,2.01976,101325,25,7.4,0,0,0,2.04712,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,75.3994,289,1.08076,101325,25,7.4,0,0,0,1.16004,8,0,0,Descent,Ballistic descent
2026 IN-SPACe-PVC,75.6593,290,0.138709,101325,25,7.4,0,0,0,0.264397,8,0,0,Descent,Landed
2026 IN-SPACe-PVC,75.9193,291,-0.0281764,101325,25,7.4,0,0,0,-0.0736867,8,0,0,Descent,Landed
2026 IN-SPACe-PVC,76.1792,292,0.0077596,101325,25,7.4,0,0,0,0.0291173,8,0,0,Descent,Landed
2026 IN-SPACe-PVC,76.4392,293,-0.0306638,101325,25,7.4,0,0,0,-0.00876706,8,0,0,Descent,Landed
2026 IN-SPACe-PVC,76.6991,294,-0.0151078,101325,25,7.4,0,0,0,0.061496,8,0,0,Descent,Landed
2026 IN-SPACe-PVC,76.9591,295,-0.0259259,101325,25,7.4,0,0,0,0.0257632,8,0,0,Descent,Landed
2026 IN-SPACe-PVC,77.2191,296,0.0069178,101325,25,7.4,0,0,0,-0.0514534,8,0,0,Descent,Landed
2026 IN-SPACe-PVC,77.479,297,-0.0336708,101325,25,7.4,0,0,0,0.0182815,8,0,0,Descent,Landed
2026 IN-SPACe-PVC,77.739,298,-0.077906,101325,25,7.4,0,0,0,-0.0255967,8,0,0,Descent,Landed
2026 IN-SPACe-PVC,77.9989,299,-0.0434485,101325,25,7.4,0,0,0,-0.0314266,8,0,0,Descent,Landed
2026 IN-SPACe-PVC,80.1186,300,-0.012273,101325,25,7.4,0,0,0,0.0025854,8,0,0,Beacon,Landed
2026 IN-SPACe-PVC,80.3785,301,0.0141563,101325,25,7.4,0,0,0,-0.0391589,8,0,0,Beacon,Landed
2026 IN-SPACe-PVC,80.6385,302,-0.107907,101325,25,7.4,0,0,0,-0.0840476,8,0,0,Beacon,Landed
2026 IN-SPACe-PVC,80.8984,303,0.00476181,101325,25,7.4,0,0,0,0.0373671,8,0,0,Beacon,Landed
2026 IN-SPACe-PVC,81.1584,304,-0.0102312,101325,25,7.4,0,0,0,0.00762849,8,0,0,Beacon,Landed
2026 IN-SPACe-PVC,81.4184,305,0.0372563,101325,25,7.4,0,0,0,0.0410212,8,0,0,Beacon,Landed
2026 IN-SPACe-PVC,81.6783,306,0.0601006,101325,25,7.4,0,0,0,0.0598053,8,0,0,Beacon,Landed
2026 IN-SPACe-PVC,81.9383,307,-0.0874171,101325,25,7.4,0,0,0,-0.0538036,8,0,0,Beacon,Landed
2026 IN-SPACe-PVC,82.1982,308,-0.0144927,101325,25,7.4,0,0,0,0.00902094,8,0,0,Beacon,Landed
2026 IN-SPACe-PVC,82.4582,309,-0.0449682,101325,25,7.4,0,0,0,-0.0271401,8,0,0,Beacon,Landed
2026 IN-SPACe-PVC,82.7181,310,-0.10129,101325,25,7.4,0,0,0,-0.0768655,8,0,0,Beacon,Landed
2026 IN-SPACe-PVC,82.9781,311,0.0221757,101325,25,7.4,0,0,0,-0.00200021,8,0,0,Beacon,Landed
