timestamp,raw_packet
2026-06-05T10:24:58Z,"1,TELEMETRY,127,31.75,ASCENT,ASCENT,1.48,1.00,-0.05,1,0,0,0,101324.82,24.80,11.02,31,35.333177,-117.803077,1.48,8,9.83,0.03,Ascent,Ascent,79"
2026-06-05T10:24:59Z,"1,TELEMETRY,128,32.00,ASCENT,ASCENT,1.73,1.00,-0.05,1,0,0,0,101324.79,24.80,11.01,32,35.333178,-117.803078,1.73,8,9.81,0.03,Ascent,Ascent,71"
2026-06-05T10:24:59Z,"1,TELEMETRY,129,32.25,ASCENT,ASCENT,1.98,1.00,-0.05,1,0,0,0,101324.76,24.80,11.01,32,35.333179,-117.803079,1.98,8,9.74,0.02,Ascent,Ascent,69"
2026-06-05T10:24:59Z,"1,TELEMETRY,130,32.50,ASCENT,ASCENT,2.22,1.00,-0.05,1,0,0,0,101324.73,24.80,11.00,32,35.333180,-117.803080,2.22,8,9.73,0.02,Ascent,Ascent,76"
2026-06-05T10:24:59Z,"1,TELEMETRY,131,32.75,ASCENT,ASCENT,2.47,1.00,-0.05,1,0,0,0,101324.70,24.80,11.00,32,35.333181,-117.803081,2.47,8,9.88,0.01,Ascent,Ascent,78"
2026-06-05T10:25:00Z,"1,TELEMETRY,132,33.00,ASCENT,ASCENT,2.72,1.00,-0.05,1,0,0,0,101324.67,24.80,10.99,33,35.333182,-117.803082,2.72,8,9.77,0.02,Ascent,Ascent,75"
2026-06-05T10:25:00Z,"1,TELEMETRY,133,33.25,ASCENT,ASCENT,2.96,1.00,-0.05,1,0,0,0,101324.64,24.80,10.98,33,35.333183,-117.803083,2.96,8,9.89,0.01,Ascent,Ascent,77"
2026-06-05T10:25:00Z,"1,TELEMETRY,134,33.50,ASCENT,ASCENT,3.21,1.00,-0.05,1,0,0,0,101324.61,24.80,10.98,33,35.333184,-117.803084,3.21,8,9.77,0.02,Ascent,Ascent,79"
2026-06-05T10:25:01Z,"1,TELEMETRY,135,33.75,ASCENT,ASCENT,3.46,1.00,-0.05,1,0,0,0,101324.59,24.80,10.97,33,35.333185,-117.803085,3.46,8,9.78,0.02,Ascent,Ascent,66"
2026-06-05T10:25:01Z,"1,TELEMETRY,136,34.00,ASCENT,ASCENT,3.70,1.00,-0.05,1,0,0,0,101324.56,24.80,10.97,34,35.333186,-117.803086,3.70,8,9.80,0.02,Ascent,Ascent,75"
2026-06-05T10:25:01Z,"1,TELEMETRY,137,34.25,ASCENT,ASCENT,3.95,1.00,-0.05,1,0,0,0,101324.53,24.80,10.96,34,35.333187,-117.803087,3.95,8,9.90,0.03,Ascent,Ascent,73"
2026-06-05T10:25:01Z,"1,TELEMETRY,138,34.50,ASCENT,ASCENT,4.20,1.00I-0.05,1,0,0,0,101324.50,24.80,10.96,34,35.333188,-117.803088,4.20,8,9.73,0.02,Ascent,Ascent,75"
2026-06-05T10:25:01Z,"1,TELEMETRY,139,34.75,ASCENT,ASCENT,4.44,1.00,-0.05,1,0,0,0,101324.47,24.80,10.96,34,35.333189,-117.803089,4.44,8,9.90,0.01,Ascent,Ascent,69"
2026-06-05T10:25:02Z,"1,TELEMETRY,140,35.00,ASCENT,ASCENT,4.69,1.00,-0.05,1,0,0,0,101324.44,24.80,10.95,35,35.333190,-117.803090,4.69,8,9.87,0.02,Ascent,Ascent,76"
2026-06-05T10:25:02Z,"1,TELEMETRY,141,35.25,ASCENT,ASCENT,4.94,1.00,-0.05,1,0,0,0,101324.41,24.80,10.95,35,35.333191,-117.803091,4.94,8,9.75,0.03,Ascent,Ascent,67"
2026-06-05T10:25:02Z,"1,TELEiETRY,142,35.50,ASCENT,ASCENT,5.18,1.00,-0.05,1,0,0,0,101324.38,24.79,10.94,35,35.333192,-117.803092,5.18,8,9.84,0.01,Ascent,Ascent,71"
2026-06-05T10:25:03Z,"1,TELEMETRY,143,35.75,ASCENT,ASCENT,5.43,1.00,-0.05,1,0,0,0,101324.35,24.79,10.94,35,35.333193,-117.803093,5.43,8,9.86,0.01,Ascent,Ascent,78"
2026-06-05T10:25:03Z,"1,TELEMETRY,144,36.00,ASCENT,ASCENT,5.68,1.00,-0.05,1,0,0,0,101324.32,24.79,10.93,36,35.333194,-117.803094,5.68,8,9.81,0.02,Ascent,Ascent,79"
2026-06-05T10:25:03Z,"1,TELEMETRY,145,36.25,ASCENT,ASCENT,5.93,1.00,-0.05,1,0,0,0,101324.29,24.79,10.93,36,35.333195,-117.803095,5.93,8,9.78,0.02,Ascent,Ascent,69"
2026-06-05T10:25:03Z,"1,TELEMETRY,146,36.50,ASCENT,ASCENT,6.17,1.00,-0.05,1,0,0,0,101324.26,24.79,10.92,36,35.333196,-117.803096,6.17,8,9.74,0.02,Ascent,Ascent,70"
2026-06-05T10:25:03Z,!!!CORRUPTED_PAYLOAD!!!
2026-06-05T10:25:04Z,"1,TELEMETRY,148,37.00,ASCENT,ASCENT,6.67,1.00,-0.05,1,0,0,0,101324.20,24.79,10.91,37,35.333198,-117.803098,6.67,8,9.76,0.01,Ascent,Ascent,73"
2026-06-05T10:25:04Z,"1,TELEMETRY,149,37.25,ASCENT,ASCENT,6.91,1.00,-0.05,1,0,0,0,101324.17,24.79,10.91,37,35.333199,-117.803099,6.91,8,9.72,0.01,Ascent,Ascent,79"
2026-06-05T10:25:04Z,"1,TELEMETRY,150,37.50,ASCENT,ASCENT,7.16,1.00,-0.05,1,0,0,0,101324.14,24.79,10.90,37,35.333200,-117.803100,7.16,8,9.80,0.03,Ascent,Ascent,74"
2026-06-05T10:25:05Z,"1,TELEMETRY,151,37.75,ASCENT,ASCENT,7.41,1.00,-0.05,1,0,0,0,101324.11,24.79,10.89,37,35.333201,-117.803101,7.41,8,9.86,0.02,Ascent,Ascent,70"
2026-06-05T10:25:05Z,"1,TELEMETRY,152,38.00,ASCENT,ASCENT,7.65,1.00,-0.05,1,0,0,0,101324.08,24.79,10.89,38,35.333202,-117.803102,7.65,8,9.80,0.01,Ascent,Ascent,74"
2026-06-05T10:25:05Z,"1,TELEMETRY,153,38.25,ASCENT4ASCENT,7.90,1.00,-0.05,1,0,0,0,101324.05,24.79,10.88,38,35.333203,-117.803103,7.90,8,9.84,0.03,Ascent,Ascent,70"
2026-06-05T10:25:05Z,"1,TELEMETRY,154,38.50,ASCENT,ASCENT,8.15,1.00,-0.05,1,0,0,0,101324.02,24.79,10.88,38,35.333204,-117.803104,8.15,8,9.85,0.03,Ascent,Ascent,69"
2026-06-05T10:25:06Z,"1,TELEMETRY,155,38.75,ASCENT,ASCENT,8.39,1.00,-0.05,1,0,0,0,101323.99,24.79,10.88,38,35.333205,-117.803105,8.39,8,9.72,0.01,Ascent,AsHent,76"
2026-06-05T10:25:06Z,"1,TELEMETRY,156,39.00,ASCENT,ASCENT,8.64,1.00,-0.05,1,0,0,0,101323.96,24.79,10.87,39,35.333206,-117.803106,8.64,8,9.90,0.03,Ascent,Ascent,196"
2026-06-05T10:25:06Z,"1,TELEMETRY,157,39.25,ASCENT,ASCENT,8.89,1.00,-0.05,1,0,0,0,101323.93,24.79,10.87,39,35.333207,-117.8/3107,8.89,8,9.83,0.03,Ascent,Ascent,66"
2026-06-05T10:25:06Z,"1,TELEMETRY,158,39.50,ASCENT,ASCENT,9.13,1.00,-0.05,1,0,0,0,101323.90,24.79,10.86,39,35.333208,-117.803108,9.13,8,9.92,0.03,Ascent,Ascent,77"
2026-06-05T10:25:07Z,"1,TELEMETRY,159,39.75,ASCENT,ASCENT,9.38,1.00,-0.05,1,0,0,0,101323.87,24.79,10.86,39,35.333209,-117.803109,9.38,8,9.79,0.02,Ascent,Ascent,73"
2026-06-05T10:25:07Z,"1,TELEMETRY,160,40.00,ASCENT,ASCENT,9.63,1.00,-0.05,1,0,0,0,101323.84,24.79,10.85,40,35.333210,-117.803110,9.63,8,9.76,0.02,Ascent,Ascent,78"
2026-06-05T10:25:07Z,"1,TELEMETRY,161,40.25,ASCENT,ASCENT,9.88,1.00,-0.05,1,0,0,0,101323.82,24.79,10.85,40,35.333211,-117.803111,9.88,8,9.80,0.02,Ascent,Ascent,71"
2026-06-05T10:25:08Z,"1,TELEMETRY,162,40.50,ASCENT,ASCENT,10.12,1.00,-0.05,1,0,0,0,101323.79,24.79,10.84,40,35.333212,-117.803112,10.12,8,9.85,0.01,Ascent,Ascent,69"
2026-06-05T10:25:08Z,"1,TELEMETRY,163,40.75,ASCENT,ASCENT,10.37,1.00,-0.05,1,0,0,0,101323.76,24.79,10.84,40,35.333213,-117.803113,10.37,8,9.88,0.02,Ascent,Ascent,58"
2026-06-05T10:25:08Z,"1,TELEMETRY,164,41.00,ASCENT,ASCENT,10.62,1.00,-0.05,1,0,0,0,101323.73,24.79,10.83,41,35.333214,-117.803114,10.62,8,9.73,0.01,Ascent,Ascent,66"
2026-06-05T10:25:08Z,"1,TELEMETRY,165,ASCENT,ASCENT,10.86,1.00,-0.05,1,0,0,0,101323.70,24.79,10.83,41,35.333215,-117.803115,10.86,8,9.78,0.03,Ascent,Ascent,78"
2026-06-05T10:25:08Z,"1,TELEMETRY,166,41.50,ASCENT,ASCENT,11.11,1.00,-0.05,1,0,0,0,101323.67,24.79,10.82,41,35.333216,-117.803116,11.11,8,9.81,0.02,Ascent,Ascent,79"
2026-06-05T10:25:09Z,!!!CORRUPTED_PAYLOAD!!!
2026-06-05T10:25:09Z,"1,TELEMETRY,168,42.00,ASCENT,ASCENT,11.60,1.00,-0.05,1,0,0,0,101323.61,24.79,10.81,42,35.333218,-117.803118,11.60,8,9.80,0.02,Ascent,Ascent,99"
2026-06-05T10:25:09Z,"1,TELEMETRY,169,42.25,ASCENT,ASCENT,11.85,1.00,-0.05,0,0,0,0,101323.58,24.79,10.80,42,35.333219,-117.803119,11.85,8,9.90,0.02,Ascent,Ascent,77"
2026-06-05T10:25:10Z,"1,TELEMETRY,170,42.50,ASCENT,ASCENT,12.10,1.00,-0.05,0,0,0,0,101323.55,24.79,10.80,42,35.333220,-117.803120,12.10,8,9.77,0.01,Ascent,Ascent,64"
2026-06-05T10:25:10Z,"1,TELEMETRY,171,42.75,ASCENT,ASCENT,12.34,1.00,-0.05,0,0,0,0,101323.52,24.79,10.79,42,35.333221,-117.803121,12.34,8,9.86,0.02,Ascent,Ascent,74"
2026-06-05T10:25:10Z,!!!CORRUPTED_PAYLOAD!!!
2026-06-05T10:25:10Z,"1,TELEMETRY,173,43.25,ASCENT,ASCENT,12.84,1.00,-0.05,0,0,0,0,101323.46,24.79,10.79,43,35.333223,-117.803123,12.84,8,9.84,0.02,Ascent,Ascent,40"
2026-06-05T10:25:10Z,!!!CORRUPTED_PAYLOAD!!!
2026-06-05T10:25:11Z,"1,TELEMETRY,175,43.75,ASCENT,ASCENT,13.33,1.00,-0.05,0,0,0,0,101323.40,24.79,10.78,43,35.333225,-117.803125,13.33,8,9.80,0.02,Ascent,Ascent,74"
2026-06-05T10:25:11Z,"1,TELEMETRY,176,44.00,ASCENT,ASCENT,13.58,1.00,-0.05,0,0,0,0,101323.37,24.79,10.77,44,35.333226,-117.803126,13.58,8,9.86,0.03,Ascent,Ascent,67"
2026-06-05T10:25:11Z,"1,TELEMETRY,177,44.25,ASCENT,ASCENT,13.83,1.00,-0.05,0,0,0,0,101323.34,24.79,10.77,44,35.333227,-117.803127,13.83,8,9.91,0.02,Ascent,Ascent,65"
2026-06-05T10:25:12Z,"1,TELEMETRY,178,44.50,ASCENT,ASCENT,14.07,1.00,-0.05,0,0,0,0,101323.31,24.79,10.76,44,35.333228,-117.803128,14.07,8,9.78,0.03,Ascent,Ascent,78"
2026-06-05T10:25:12Z,"1,TELEMETRY,179,44.75,ASCENT,ASCENT,14.32,1.00,-0.05,0,0,0,0,101323.28,24.79,10.76,44,35.333229,-117.803129,14.32,8,9.76,0.02,Ascent,Ascent,79"
2026-06-05T10:25:12Z,"1,TELEMETRY,180,45.00,ASCENT,ASCENT,14.57,1.00,-0.05,0,0,0,0,101323.25,24.79,10.75,45,35.333230,-117.803130,14.57,8,9.81,0.02,Ascent,Ascent,77"
2026-06-05T10:25:12Z,"1,TELEMETRY,181,45.25,ASCENT,ASCENT,14.81,1.00,-0.05,0,0,0,0,101323.22,24.79,10.75,45,35.333231,-117.803131,14.81,8,9.84,0.03,Ascent,Ascent,72"
2026-06-05T10:25:13Z,"1,TELEMETRY,182,45.50,ASCENT,ASCENT,15.06,1.00,-0.05,0,0,0,0,101323.19,24.78,10.74,45,35.333232,-117.803132,15.06,8,9.73,0.03,Ascent,Ascent,73"
2026-06-05T10:25:13Z,"1,TELEMETRY,183,45.75,ASCENT,ASCENT,15.31,1.00,-0.05,0,0,0,0,101323.16,24.78,10.73,45,35.333233,-117.803133,15.31,8,9.83,0.02,Ascent,Ascent,36"
2026-06-05T10:25:13Z,"1,TELEMETRY,184,46.00,ASCENT,ASCENT,15.55,1.00,-0.05,0,0,0,0,101323.13,24.78,10.73,46,35.333234,-117.803134,15.55,8,9.77,0.01,Ascent,Ascent,65"
2026-06-05T10:25:13Z,"1,TELEMETRY,185,46.25,ASCENT,ASCENT,15.80,1.00,-0.05,0,0,0,0,101323.10,24.78,10.72,46,35.333235,-117.803135,15.80,8,9.82,0.01,Ascent,Ascent,161"
2026-06-05T10:25:14Z,"1,TELEMETRY,186,46.50,ASCENT,ASCENT,16.05,1.00,-0.05,0,0,0,0,101323.07,24.78,10.72,46,35.333236,-117.803136,16.05,8,9.83,0.02,Ascent,Ascent,60"
2026-06-05T10:25:14Z,"1,TELEMETRY,1?7,46.75,ASCENT,ASCENT,16.29,1.00,-0.05,0,0,0,0,101323.04,24.78,10.71,46,35.333237,-117.803137,16.29,8,9.83,0.03,Ascent,Ascent,77"
2026-06-05T10:25:14Z,"1,TELEMETRY,188,47.00,ASCENT,ASCENT,16.54,1.00,-0.05,0,0,0,0,101323.02,24.78,10.71,47,35.333238,-117.803138,16.54,8,9.76,0.02,Ascent,Ascent,77"
2026-06-05T10:25:14Z,"1,TELEMETRY,189,47.25,ASCENT,ASCENT,16.79,1.00,-0.05,0,0,0,0,101322.99,24.78,10.71,47,35.333239,-117.803139,16.79,8,9.89,0.02,Ascent,Ascent,72"
2026-06-05T10:25:15Z,"1,TELEMETRY,190,47.50,ASCENT,ASCENT,17.03,1.00,-0.05,0,0,0,0,101322.96,24.78,10.70,47,35.333240,-117.803140,17.03,8,9.77,0.02,Ascent,Ascent,77"
2026-06-05T10:25:15Z,"1,T7LEMETRY,191,47.75,ASCENT,ASCENT,17.28,1.00,-0.05,0,0,0,0,101322.93,24.78,10.70,47,35.333241,-117.803141,17.28,8,9.85,0.01,Ascent,Ascent,64"
2026-06-05T10:25:15Z,"1,TELEMETRY,192,48.00,ASCENT,ASCENT,17.53,1.00,-0.05,0,0,0,0,101322.90,24.78,10.69,48,35.333242,-117.803142,17.53,8,9.83,0.02,Ascent,Ascent,79"
2026-06-05T10:25:15Z,"1,TELEMETRY,193,48.25,ASCENT,ASCENT,17.78,1.00,-0.05,0,0,0,0,101322.87,24.78,10.69,48,35.333243,-117.803143,17.78,8,9.79,0.01,Ascent,Ascent,73"
2026-06-05T10:25:16Z,!!!CORRUPTED_PAYLOAD!!!
2026-06-05T10:25:16Z,"1,TELEMETRY,195,48.75,ASCENT,ASCENT,18.27,1.00,-0.05,0,0,0,0,101322.81,24.78,10.68,48,35.333245,-117.803145,18.27,8,9.82,0.03,Ascent,Ascent,75"
2026-06-05T10:25:16Z,"1,TELEMETRY,196,49.00,ASCENT,ASCENT,18.52,1.00,-0.05,0,0,0,0,101322.78,24.78,10.67,49,35.333246,-117.803146,18.52,8,9.81,0.01,Ascent,Ascent,66"
